0.11493005603551865,0.08872951567173004,0.09674427658319473
0.36380085349082947,0.08847519010305405,0.09674427658319473
0.10000019520521164,0.10669229179620743,0.09674427658319473
0.09153315424919128,0.10831727087497711,0.09674427658319473
0.0945410206913948,0.09238217771053314,0.09674427658319473
0.09761222451925278,0.09039841592311859,0.09674427658319473
0.09812027215957642,0.10765993595123291,0.09674427658319473
0.09672611206769943,0.0902155414223671,0.09674427658319473
0.09614425897598267,0.10756883025169373,0.09674427658319473
0.10160348564386368,0.10258461534976959,0.09674427658319473
0.09895092248916626,0.0891527384519577,0.09674427658319473
0.08843225985765457,0.0883580669760704,0.048372138291597366
0.0859927162528038,0.0941968709230423,0.024186069145798683
0.08434760570526123,0.08410938829183578,0.012093034572899342
0.08334801346063614,0.08458346128463745,0.006046517286449671
0.08288362622261047,0.08386199176311493,0.0030232586432248354
0.08254610002040863,0.08358132094144821,0.0015116293216124177
0.08235330134630203,0.08352307230234146,0.0007558146608062088
0.08227194100618362,0.08348240703344345,0.0003779073304031044
0.08223485201597214,0.08342867344617844,0.0001889536652015522
0.08221080154180527,0.08339762687683105,9.44768326007761e-05
0.0821969136595726,0.08339228481054306,4.723841630038805e-05
0.08219306915998459,0.08339177072048187,2.3619208150194027e-05
0.08219031244516373,0.08339563012123108,1.1809604075097013e-05
0.08218807727098465,0.08339672535657883,5.904802037548507e-06
0.08218677341938019,0.08339738100767136,2.9524010187742533e-06
0.08218605071306229,0.08339717239141464,1.4762005093871267e-06
0.08218589425086975,0.08339714258909225,7.381002546935633e-07
0.08218574523925781,0.08339716494083405,3.6905012734678166e-07
0.08218565583229065,0.08339715749025345,1.8452506367339083e-07
0.08218555152416229,0.08339717239141464,9.226253183669542e-08
